BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
TQBR,2016-05-19,ГАЗПРОМ ао,GAZP,72628,10315176495.1,151.25,148.33,155.55,148.33,151.59,148.33,68045200,151.59,151.59,148.33,10315176495.1,10315176495.1,10315176495.1,
TQBR,2016-05-20,ГАЗПРОМ ао,GAZP,51276,5913510445.5,149.37,145.64,149.56,146.7,147.16,146.7,40182780,147.17,147.17,146.7,5913510445.5,5913510445.5,5913510445.5,
TQBR,2016-05-23,ГАЗПРОМ ао,GAZP,34803,3931467168.2,145.99,143.83,146.47,144.31,144.99,144.31,27115610,144.99,144.99,144.31,3931467168.2,3931467168.2,3931467168.2,
TQBR,2016-05-24,ГАЗПРОМ ао,GAZP,40234,3483710737.4,144.95,144.46,146.8,146.35,146.26,146.35,23818470,146.26,146.26,146.35,3483710737.4,3483710737.4,3483710737.4,
TQBR,2016-05-25,ГАЗПРОМ ао,GAZP,37152,4610722170.3,146.9,146.34,148.37,146.55,147.45,146.55,31261980,147.49,147.49,146.55,4610722170.3,4610722170.3,4610722170.3,
TQBR,2016-05-26,ГАЗПРОМ ао,GAZP,42649,5130776982.8,147.34,146.63,149.88,148.87,148.62,148.87,34524860,148.61,148.61,148.87,5130776982.8,5130776982.8,5130776982.8,
TQBR,2016-05-27,ГАЗПРОМ ао,GAZP,33650,4498906633.4,148.8,147.58,149.88,149.88,148.99,149.88,30197220,148.98,148.98,149.88,4498906633.4,4498906633.4,4498906633.4,
TQBR,2016-05-30,ГАЗПРОМ ао,GAZP,23200,2213096650.0,149.97,147.76,150.15,149.6,148.96,149.6,14857530,148.95,148.95,149.6,2213096650.0,2213096650.0,2213096650.0,
TQBR,2016-05-31,ГАЗПРОМ ао,GAZP,39275,6135210263.8,149.74,145.5,150.29,145.5,147.61,145.5,41566130,147.6,147.6,145.5,6135210263.8,6135210263.8,6135210263.8,
TQBR,2016-06-01,ГАЗПРОМ ао,GAZP,38567,4200373750.7,145.9,143.63,146.71,144.7,144.94,144.7,28993730,144.87,144.87,144.7,4200373750.7,4200373750.7,4200373750.7,
TQBR,2016-06-02,ГАЗПРОМ ао,GAZP,30488,3422777493.4,144.86,142.85,145.64,144.0,144.08,144.0,23755310,144.08,144.08,144.0,3422777493.4,3422777493.4,3422777493.4,
TQBR,2016-06-03,ГАЗПРОМ ао,GAZP,40715,4828378672.4,144.35,142.7,145.43,143.41,143.93,143.41,33546300,143.93,143.93,143.41,4828378672.4,4828378672.4,4828378672.4,
TQBR,2016-06-06,ГАЗПРОМ ао,GAZP,27050,3088067448.6,144.33,144.23,147.0,146.4,145.99,146.4,21152730,145.99,145.99,146.4,3088067448.6,3088067448.6,3088067448.6,
TQBR,2016-06-07,ГАЗПРОМ ао,GAZP,30632,3711245539.0,146.43,146.0,148.9,147.75,147.67,147.75,25129620,147.68,147.68,147.75,3711245539.0,3711245539.0,3711245539.0,
TQBR,2016-06-08,ГАЗПРОМ ао,GAZP,35569,4316372125.6,148.04,145.43,149.14,146.95,147.09,146.95,29358010,147.03,147.03,146.95,4316372125.6,4316372125.6,4316372125.6,
TQBR,2016-06-09,ГАЗПРОМ ао,GAZP,22181,2744449873.3,147.0,144.25,147.0,144.98,145.99,144.98,18917400,145.08,145.08,144.98,2744449873.3,2744449873.3,2744449873.3,
TQBR,2016-06-10,ГАЗПРОМ ао,GAZP,24274,3193570601.1,144.7,142.44,144.75,142.44,143.9,142.44,22263610,143.44,143.44,142.44,3193570601.1,3193570601.1,3193570601.1,
TQBR,2016-06-14,ГАЗПРОМ ао,GAZP,32590,3405067293.4,142.35,140.38,143.13,141.84,141.41,141.84,24082020,141.39,141.39,141.84,3405067293.4,3405067293.4,3405067293.4,
TQBR,2016-06-15,ГАЗПРОМ ао,GAZP,38369,4411096468.6,141.9,140.19,142.6,141.57,142.05,141.57,31129560,141.7,141.7,141.57,4411096468.6,4411096468.6,4411096468.6,
TQBR,2016-06-16,ГАЗПРОМ ао,GAZP,31848,4287088653.7,141.0,138.4,141.55,139.5,139.63,139.5,30703770,139.63,139.63,139.5,4287088653.7,4287088653.7,4287088653.7,
TQBR,2016-06-17,ГАЗПРОМ ао,GAZP,31483,4582832958.7,140.28,139.32,142.25,139.32,141.13,139.32,32467330,141.15,141.15,139.32,4582832958.7,4582832958.7,4582832958.7,
TQBR,2016-06-20,ГАЗПРОМ ао,GAZP,23447,2927973098.2,141.14,141.07,143.64,142.97,142.68,142.97,20521080,142.68,142.68,142.97,2927973098.2,2927973098.2,2927973098.2,
TQBR,2016-06-21,ГАЗПРОМ ао,GAZP,30356,3141306538.8,142.98,141.2,143.85,143.54,142.51,143.54,22044020,142.5,142.5,143.54,3141306538.8,3141306538.8,3141306538.8,
TQBR,2016-06-22,ГАЗПРОМ ао,GAZP,30281,2782341415.3,143.7,142.69,144.2,143.0,143.41,143.0,19383470,143.54,143.54,143.0,2782341415.3,2782341415.3,2782341415.3,
TQBR,2016-06-23,ГАЗПРОМ ао,GAZP,28224,2847351629.6,143.0,141.34,144.2,144.2,143.0,144.2,19912990,142.99,142.99,144.2,2847351629.6,2847351629.6,2847351629.6,
TQBR,2016-06-24,ГАЗПРОМ ао,GAZP,53895,6530507755.4,139.81,136.87,141.29,141.25,139.56,141.25,46794930,139.56,139.56,141.25,6530507755.4,6530507755.4,6530507755.4,
TQBR,2016-06-27,ГАЗПРОМ ао,GAZP,29836,3342004935.5,141.03,138.52,141.74,138.52,139.68,138.52,23927190,139.67,139.67,138.52,3342004935.5,3342004935.5,3342004935.5,
TQBR,2016-06-28,ГАЗПРОМ ао,GAZP,29441,3155774445.8,139.2,138.55,140.12,139.24,139.28,139.24,22658400,139.28,139.28,139.24,3155774445.8,3155774445.8,3155774445.8,
TQBR,2016-06-29,ГАЗПРОМ ао,GAZP,23029,2401864565.4,139.6,139.2,140.83,140.0,140.28,140.0,17156160,140.0,140.0,140.0,2401864565.4,2401864565.4,2401864565.4,
TQBR,2016-06-30,ГАЗПРОМ ао,GAZP,27643,3460938315.7,140.01,139.43,141.89,139.51,140.41,139.51,24651670,140.39,140.39,139.51,3460938315.7,3460938315.7,3460938315.7,
TQBR,2016-07-01,ГАЗПРОМ ао,GAZP,20207,2183300130.4,139.81,138.92,140.79,140.05,140.01,140.05,15593930,140.01,140.01,140.05,2183300130.4,2183300130.4,2183300130.4,
TQBR,2016-07-04,ГАЗПРОМ ао,GAZP,24309,2711183376.3,140.75,140.09,142.35,141.6,141.38,141.6,19175690,141.39,141.39,141.6,2711183376.3,2711183376.3,2711183376.3,
TQBR,2016-07-05,ГАЗПРОМ ао,GAZP,21515,2380789055.8,141.7,139.9,141.8,140.95,140.61,140.95,16935850,140.58,140.58,140.95,2380789055.8,2380789055.8,2380789055.8,
TQBR,2016-07-06,ГАЗПРОМ ао,GAZP,23298,2678073708.0,140.94,139.2,141.15,139.99,140.02,139.99,19126440,140.02,140.02,139.99,2678073708.0,2678073708.0,2678073708.0,
TQBR,2016-07-07,ГАЗПРОМ ао,GAZP,27973,3289114603.4,140.31,139.75,141.85,140.37,140.83,140.37,23355290,140.83,140.83,140.37,3289114603.4,3289114603.4,3289114603.4,
TQBR,2016-07-08,ГАЗПРОМ ао,GAZP,31516,3063792202.1,139.52,138.84,140.9,140.27,139.81,140.27,21914480,139.81,139.81,140.27,3063792202.1,3063792202.1,3063792202.1,
TQBR,2016-07-11,ГАЗПРОМ ао,GAZP,21515,2353175725.7,140.8,140.33,141.5,141.4,141.02,141.4,16687140,141.02,141.02,141.4,2353175725.7,2353175725.7,2353175725.7,
TQBR,2016-07-12,ГАЗПРОМ ао,GAZP,32784,4323433741.2,141.6,141.38,142.9,142.12,142.31,142.12,30379740,142.31,142.31,142.12,4323433741.2,4323433741.2,4323433741.2,
TQBR,2016-07-13,ГАЗПРОМ ао,GAZP,34767,4008744860.5,142.01,141.8,144.14,143.6,143.07,143.6,28019780,143.07,143.07,143.6,4008744860.5,4008744860.5,4008744860.5,
TQBR,2016-07-14,ГАЗПРОМ ао,GAZP,26094,3557763105.0,143.51,142.52,144.24,144.2,143.48,144.2,24796100,143.48,143.48,144.2,3557763105.0,3557763105.0,3557763105.0,
TQBR,2016-07-15,ГАЗПРОМ ао,GAZP,46164,5771065814.2,143.95,143.7,147.37,147.37,146.13,147.37,39498930,146.11,146.11,147.37,5771065814.2,5771065814.2,5771065814.2,
TQBR,2016-07-18,ГАЗПРОМ ао,GAZP,29852,4820831215.8,147.4,145.12,148.25,145.84,146.44,145.84,32925040,146.42,146.42,145.84,4820831215.8,4820831215.8,4820831215.8,
TQBR,2016-07-19,ГАЗПРОМ ао,GAZP,46290,5473204683.3,139.01,138.18,140.0,139.48,139.33,139.48,39283560,139.33,139.33,139.48,5473204683.3,5473204683.3,5473204683.3,
TQBR,2016-07-20,ГАЗПРОМ ао,GAZP,29166,3325968334.6,139.48,137.82,139.95,139.26,139.14,139.26,23904470,139.14,139.14,139.26,3325968334.6,3325968334.6,3325968334.6,
TQBR,2016-07-21,ГАЗПРОМ ао,GAZP,20312,2435692108.9,140.0,139.11,140.95,140.1,140.2,140.1,17372670,140.2,140.2,140.1,2435692108.9,2435692108.9,2435692108.9,
TQBR,2016-07-22,ГАЗПРОМ ао,GAZP,20708,2054246281.0,139.7,139.7,141.3,140.6,140.86,140.6,14583890,140.86,140.86,140.6,2054246281.0,2054246281.0,2054246281.0,
TQBR,2016-07-25,ГАЗПРОМ ао,GAZP,25704,2507363940.8,140.6,139.9,141.98,140.7,141.02,140.7,17780960,141.01,141.01,140.7,2507363940.8,2507363940.8,2507363940.8,
TQBR,2016-07-26,ГАЗПРОМ ао,GAZP,23251,2496670177.0,140.94,139.53,141.11,140.69,140.16,140.69,17813320,140.16,140.16,140.69,2496670177.0,2496670177.0,2496670177.0,
TQBR,2016-07-27,ГАЗПРОМ ао,GAZP,28225,3603723526.9,140.2,138.35,140.85,139.5,139.27,139.5,25875420,139.27,139.27,139.5,3603723526.9,3603723526.9,3603723526.9,
TQBR,2016-07-28,ГАЗПРОМ ао,GAZP,30792,3465883789.1,139.05,138.61,140.46,139.9,139.9,139.9,24843310,139.51,139.51,139.9,3465883789.1,3465883789.1,3465883789.1,
TQBR,2016-07-29,ГАЗПРОМ ао,GAZP,37733,4912354147.9,139.5,136.54,139.64,137.3,138.28,137.3,35665920,137.73,137.73,137.3,4912354147.9,4912354147.9,4912354147.9,
TQBR,2016-08-01,ГАЗПРОМ ао,GAZP,34661,2802969254.8,137.73,136.65,138.69,136.93,137.64,136.93,20364090,137.64,137.64,136.93,2802969254.8,2802969254.8,2802969254.8,
TQBR,2016-08-02,ГАЗПРОМ ао,GAZP,42889,3520783305.1,137.0,134.2,137.1,134.5,135.27,134.5,26031460,135.25,135.25,134.5,3520783305.1,3520783305.1,3520783305.1,
TQBR,2016-08-03,ГАЗПРОМ ао,GAZP,30145,3404385697.7,134.5,133.2,134.9,134.04,133.96,134.04,25417550,133.94,133.94,134.04,3404385697.7,3404385697.7,3404385697.7,
TQBR,2016-08-04,ГАЗПРОМ ао,GAZP,34828,3497775991.5,134.9,134.89,136.7,136.7,135.81,136.7,25755030,135.81,135.81,136.7,3497775991.5,3497775991.5,3497775991.5,
TQBR,2016-08-05,ГАЗПРОМ ао,GAZP,30083,3176961049.2,136.6,134.65,137.33,135.5,136.01,135.5,23427500,135.61,135.61,135.5,3176961049.2,3176961049.2,3176961049.2,
TQBR,2016-08-08,ГАЗПРОМ ао,GAZP,25565,3040952503.2,136.0,135.72,137.5,137.47,136.84,137.47,22224000,136.83,136.83,137.47,3040952503.2,3040952503.2,3040952503.2,
TQBR,2016-08-09,ГАЗПРОМ ао,GAZP,30191,3077240411.8,137.11,136.93,138.39,137.34,137.71,137.34,22343320,137.73,137.73,137.34,3077240411.8,3077240411.8,3077240411.8,
TQBR,2016-08-10,ГАЗПРОМ ао,GAZP,28935,2954713915.0,137.39,137.0,138.65,137.4,137.79,137.4,21443520,137.79,137.79,137.4,2954713915.0,2954713915.0,2954713915.0,
TQBR,2016-08-11,ГАЗПРОМ ао,GAZP,30309,3164942204.7,137.04,136.05,137.49,137.19,136.59,137.19,23170070,136.6,136.6,137.19,3164942204.7,3164942204.7,3164942204.7,
TQBR,2016-08-12,ГАЗПРОМ ао,GAZP,30182,2850801858.9,137.4,137.03,138.4,137.83,137.75,137.83,20691860,137.77,137.77,137.83,2850801858.9,2850801858.9,2850801858.9,
TQBR,2016-08-15,ГАЗПРОМ ао,GAZP,23029,2867940418.0,138.04,137.37,138.7,138.0,138.08,138.0,20766230,138.11,138.11,138.0,2867940418.0,2867940418.0,2867940418.0,
TQBR,2016-08-16,ГАЗПРОМ ао,GAZP,40007,4008854616.0,138.0,137.18,139.37,137.99,137.75,137.99,28998930,138.24,138.24,137.99,4008854616.0,4008854616.0,4008854616.0,
TQBR,2016-08-17,ГАЗПРОМ ао,GAZP,25067,2492234241.7,137.99,136.26,137.99,137.68,137.03,137.68,18190650,137.01,137.01,137.68,2492234241.7,2492234241.7,2492234241.7,
TQBR,2016-08-18,ГАЗПРОМ ао,GAZP,20512,2661272407.1,137.5,137.33,138.49,138.4,138.27,138.4,19280130,138.03,138.03,138.4,2661272407.1,2661272407.1,2661272407.1,
TQBR,2016-08-19,ГАЗПРОМ ао,GAZP,28104,2094392291.1,138.49,136.8,138.78,136.8,137.6,136.8,15219750,137.61,137.61,136.8,2094392291.1,2094392291.1,2094392291.1,
TQBR,2016-08-22,ГАЗПРОМ ао,GAZP,18175,1791530687.9,136.78,136.04,137.81,137.8,136.82,137.8,13095310,136.81,136.81,137.8,1791530687.9,1791530687.9,1791530687.9,
TQBR,2016-08-23,ГАЗПРОМ ао,GAZP,16992,1937463379.7,137.3,136.76,137.9,137.37,137.6,137.37,14107540,137.34,137.34,137.37,1937463379.7,1937463379.7,1937463379.7,
TQBR,2016-08-24,ГАЗПРОМ ао,GAZP,13799,1847846895.7,137.24,136.26,137.43,137.0,136.98,137.0,13517300,136.7,136.7,137.0,1847846895.7,1847846895.7,1847846895.7,
TQBR,2016-08-25,ГАЗПРОМ ао,GAZP,26826,2841225149.9,136.5,134.5,136.74,135.42,135.21,135.42,21017260,135.19,135.19,135.42,2841225149.9,2841225149.9,2841225149.9,
TQBR,2016-08-26,ГАЗПРОМ ао,GAZP,22980,2825974983.8,135.2,134.32,136.4,136.2,135.92,136.2,20889750,135.28,135.28,136.2,2825974983.8,2825974983.8,2825974983.8,
TQBR,2016-08-29,ГАЗПРОМ ао,GAZP,13254,1415027670.8,135.43,134.5,136.2,136.2,135.45,136.2,10447260,135.44,135.44,136.2,1415027670.8,1415027670.8,1415027670.8,
TQBR,2016-08-30,ГАЗПРОМ ао,GAZP,18617,2215001346.7,136.2,135.5,136.84,135.59,136.12,135.59,16268490,136.15,136.15,135.59,2215001346.7,2215001346.7,2215001346.7,
TQBR,2016-08-31,ГАЗПРОМ ао,GAZP,36102,4072224476.1,135.55,134.0,135.81,134.95,134.93,134.95,30193350,134.87,134.87,134.95,4072224476.1,4072224476.1,4072224476.1,
TQBR,2016-09-01,ГАЗПРОМ ао,GAZP,21833,2845535651.0,135.01,134.27,135.87,134.99,135.09,134.99,21063240,135.09,135.09,134.99,2845535651.0,2845535651.0,2845535651.0,
TQBR,2016-09-02,ГАЗПРОМ ао,GAZP,20199,2125716295.4,135.29,134.8,136.35,135.55,135.56,135.55,15681030,135.56,135.56,135.55,2125716295.4,2125716295.4,2125716295.4,
TQBR,2016-09-05,ГАЗПРОМ ао,GAZP,25360,3166588367.3,136.28,135.76,137.19,136.05,136.41,136.05,23213580,136.41,136.41,136.05,3166588367.3,3166588367.3,3166588367.3,
TQBR,2016-09-06,ГАЗПРОМ ао,GAZP,51423,8415557908.0,136.87,136.61,141.4,141.4,139.99,141.4,60304240,139.55,139.55,141.4,8415557908.0,8415557908.0,8415557908.0,
TQBR,2016-09-07,ГАЗПРОМ ао,GAZP,42358,7040213144.9,141.8,141.42,143.45,143.08,142.57,143.08,49380140,142.57,142.57,143.08,7040213144.9,7040213144.9,7040213144.9,
TQBR,2016-09-08,ГАЗПРОМ ао,GAZP,29571,4148098572.0,143.66,140.77,143.83,141.45,142.14,141.45,29185840,142.13,142.13,141.45,4148098572.0,4148098572.0,4148098572.0,
TQBR,2016-09-09,ГАЗПРОМ ао,GAZP,25761,3455881623.6,140.9,138.54,140.9,138.54,139.58,138.54,24777160,139.48,139.48,138.54,3455881623.6,3455881623.6,3455881623.6,
TQBR,2016-09-12,ГАЗПРОМ ао,GAZP,28595,3614961067.7,137.5,136.53,139.59,138.93,138.34,138.93,26235340,137.79,137.79,138.93,3614961067.7,3614961067.7,3614961067.7,
TQBR,2016-09-13,ГАЗПРОМ ао,GAZP,18574,2255597503.3,138.76,138.0,139.72,138.45,138.82,138.45,16246740,138.83,138.83,138.45,2255597503.3,2255597503.3,2255597503.3,
TQBR,2016-09-14,ГАЗПРОМ ао,GAZP,27364,3169533064.4,138.17,137.64,139.57,139.35,138.82,139.35,22830160,138.83,138.83,139.35,3169533064.4,3169533064.4,3169533064.4,
TQBR,2016-09-15,ГАЗПРОМ ао,GAZP,31846,3324003395.9,139.25,136.55,139.25,137.6,137.66,137.6,24149280,137.64,137.64,137.6,3324003395.9,3324003395.9,3324003395.9,
TQBR,2016-09-16,ГАЗПРОМ ао,GAZP,28838,3950549679.1,137.7,134.73,138.0,136.47,137.16,136.47,28905820,136.67,136.67,136.47,3950549679.1,3950549679.1,3950549679.1,
TQBR,2016-09-19,ГАЗПРОМ ао,GAZP,20180,2304685541.5,136.87,136.12,138.15,136.59,137.0,136.59,16821930,137.0,137.0,136.59,2304685541.5,2304685541.5,2304685541.5,
TQBR,2016-09-20,ГАЗПРОМ ао,GAZP,21943,2461084297.2,136.2,135.18,137.02,137.0,135.96,137.0,18103450,135.95,135.95,137.0,2461084297.2,2461084297.2,2461084297.2,
TQBR,2016-09-21,ГАЗПРОМ ао,GAZP,20222,2173240980.2,137.21,135.5,137.48,136.25,136.21,136.25,15958010,136.18,136.18,136.25,2173240980.2,2173240980.2,2173240980.2,
TQBR,2016-09-22,ГАЗПРОМ ао,GAZP,30217,3947812281.5,136.89,135.23,137.05,136.7,136.01,136.7,29027950,136.0,136.0,136.7,3947812281.5,3947812281.5,3947812281.5,
TQBR,2016-09-23,ГАЗПРОМ ао,GAZP,32894,3970725114.0,136.2,135.26,137.84,136.7,136.41,136.7,29107680,136.42,136.42,136.7,3970725114.0,3970725114.0,3970725114.0,
TQBR,2016-09-26,ГАЗПРОМ ао,GAZP,30254,3451479892.6,136.39,134.8,136.39,135.26,135.15,135.26,25534270,135.17,135.17,135.26,3451479892.6,3451479892.6,3451479892.6,
TQBR,2016-09-27,ГАЗПРОМ ао,GAZP,27316,3242721435.0,135.51,133.88,135.58,133.92,134.56,133.92,24102940,134.54,134.54,133.92,3242721435.0,3242721435.0,3242721435.0,
TQBR,2016-09-28,ГАЗПРОМ ао,GAZP,21596,2583723499.7,134.58,133.57,134.9,134.09,134.13,134.09,19264280,134.12,134.12,134.09,2583723499.7,2583723499.7,2583723499.7,
TQBR,2016-09-29,ГАЗПРОМ ао,GAZP,27299,3248132010.5,135.4,135.0,136.8,135.31,136.07,135.31,23908790,135.86,135.86,135.31,3248132010.5,3248132010.5,3248132010.5,
TQBR,2016-09-30,ГАЗПРОМ ао,GAZP,26252,3205127920.9,135.0,134.26,135.95,134.9,135.32,134.9,23734570,135.04,135.04,134.9,3205127920.9,3205127920.9,3205127920.9,
TQBR,2016-10-03,ГАЗПРОМ ао,GAZP,23653,2662221538.1,135.1,134.8,136.69,135.37,136.1,135.37,19622730,135.67,135.67,135.37,2662221538.1,2662221538.1,2662221538.1,
TQBR,2016-10-04,ГАЗПРОМ ао,GAZP,21660,2673581106.8,135.5,135.05,136.75,136.23,136.29,136.23,19669310,135.93,135.93,136.23,2673581106.8,2673581106.8,2673581106.8,
TQBR,2016-10-05,ГАЗПРОМ ао,GAZP,22784,2899806784.3,136.31,134.25,136.32,134.8,134.89,134.8,21501020,134.87,134.87,134.8,2899806784.3,2899806784.3,2899806784.3,
TQBR,2016-10-06,ГАЗПРОМ ао,GAZP,23494,2663083613.0,134.88,134.1,136.24,135.9,135.21,135.9,19696440,135.21,135.21,135.9,2663083613.0,2663083613.0,2663083613.0,
TQBR,2016-10-07,ГАЗПРОМ ао,GAZP,25156,2785280592.3,135.89,135.2,136.75,136.1,136.04,136.1,20473480,136.04,136.04,136.1,2785280592.3,2785280592.3,2785280592.3,
TQBR,2016-10-10,ГАЗПРОМ ао,GAZP,50610,4742758597.4,136.17,135.75,139.5,139.1,137.89,139.1,34397090,137.88,137.88,139.1,4742758597.4,4742758597.4,4742758597.4,
TQBR,2016-10-11,ГАЗПРОМ ао,GAZP,24931,4499791926.3,139.14,138.18,139.8,138.98,139.15,138.98,32335640,139.16,139.16,138.98,4499791926.3,4499791926.3,4499791926.3,
TQBR,2016-10-12,ГАЗПРОМ ао,GAZP,29655,4443089309.9,138.52,137.55,140.23,138.07,138.96,138.07,31976170,138.95,138.95,138.07,4443089309.9,4443089309.9,4443089309.9,
TQBR,2016-10-13,ГАЗПРОМ ао,GAZP,15347,2076492876.9,137.7,136.57,137.88,137.47,137.37,137.47,15129820,137.25,137.25,137.47,2076492876.9,2076492876.9,2076492876.9,
TQBR,2016-10-14,ГАЗПРОМ ао,GAZP,16413,1767433303.2,137.55,135.83,137.86,136.2,137.04,136.2,12933780,136.65,136.65,136.2,1767433303.2,1767433303.2,1767433303.2,
TQBR,2016-10-17,ГАЗПРОМ ао,GAZP,23196,2010355584.7,136.1,135.3,136.43,135.57,135.86,135.57,14806360,135.78,135.78,135.57,2010355584.7,2010355584.7,2010355584.7,
TQBR,2016-10-18,ГАЗПРОМ ао,GAZP,21582,2586769013.3,136.0,135.41,136.46,135.81,135.86,135.81,19038940,135.87,135.87,135.81,2586769013.3,2586769013.3,2586769013.3,
TQBR,2016-10-19,ГАЗПРОМ ао,GAZP,20236,1601688078.8,136.11,134.7,136.16,135.49,135.48,135.49,11824310,135.46,135.46,135.49,1601688078.8,1601688078.8,1601688078.8,
TQBR,2016-10-20,ГАЗПРОМ ао,GAZP,16475,1673687803.0,135.79,134.7,135.79,134.72,135.02,134.72,12396890,135.01,135.01,134.72,1673687803.0,1673687803.0,1673687803.0,
TQBR,2016-10-21,ГАЗПРОМ ао,GAZP,20804,2088233100.3,135.1,133.95,135.35,134.96,134.56,134.96,15520990,134.54,134.54,134.96,2088233100.3,2088233100.3,2088233100.3,
TQBR,2016-10-24,ГАЗПРОМ ао,GAZP,25379,2072552650.8,135.24,134.75,136.14,135.05,135.35,135.05,15312220,135.35,135.35,135.05,2072552650.8,2072552650.8,2072552650.8,
TQBR,2016-10-25,ГАЗПРОМ ао,GAZP,22454,2095497492.6,135.25,134.88,135.97,135.3,135.4,135.3,15474750,135.41,135.41,135.3,2095497492.6,2095497492.6,2095497492.6,
TQBR,2016-10-26,ГАЗПРОМ ао,GAZP,20060,1612408475.9,135.11,134.55,135.7,135.32,135.1,135.32,11935260,135.1,135.1,135.32,1612408475.9,1612408475.9,1612408475.9,
TQBR,2016-10-27,ГАЗПРОМ ао,GAZP,21801,1664944125.2,135.32,134.62,135.64,135.04,135.0,135.04,12333740,134.99,134.99,135.04,1664944125.2,1664944125.2,1664944125.2,
TQBR,2016-10-28,ГАЗПРОМ ао,GAZP,14324,1344279984.1,135.0,134.4,135.04,135.0,134.79,135.0,9973340,134.79,134.79,135.0,1344279984.1,1344279984.1,1344279984.1,
TQBR,2016-10-31,ГАЗПРОМ ао,GAZP,56753,5931380591.8,136.3,136.16,139.44,138.84,137.97,138.84,42989200,137.97,137.97,138.84,5931380591.8,5931380591.8,5931380591.8,
TQBR,2016-11-01,ГАЗПРОМ ао,GAZP,55399,6943744566.0,139.12,139.01,142.44,141.98,140.48,141.98,49424650,140.49,140.49,141.98,6943744566.0,6943744566.0,6943744566.0,
TQBR,2016-11-02,ГАЗПРОМ ао,GAZP,60018,6122499694.8,141.49,140.03,143.64,140.81,141.88,140.81,43150330,141.89,141.89,140.81,6122499694.8,6122499694.8,6122499694.8,
TQBR,2016-11-03,ГАЗПРОМ ао,GAZP,31942,3485709964.4,140.5,139.3,141.3,139.9,140.12,139.9,24879410,140.1,140.1,139.9,3485709964.4,3485709964.4,3485709964.4,
TQBR,2016-11-07,ГАЗПРОМ ао,GAZP,35842,3283526908.7,140.5,138.5,140.96,138.5,139.34,138.5,23566970,139.33,139.33,138.5,3283526908.7,3283526908.7,3283526908.7,
TQBR,2016-11-08,ГАЗПРОМ ао,GAZP,35903,2916544955.4,138.86,138.81,140.98,139.32,139.9,139.32,20844700,139.92,139.92,139.32,2916544955.4,2916544955.4,2916544955.4,
TQBR,2016-11-09,ГАЗПРОМ ао,GAZP,94500,11343564179.2,138.0,137.55,145.62,145.62,142.82,145.62,79384800,142.89,142.89,145.62,11343564179.2,11343564179.2,11343564179.2,
TQBR,2016-11-10,ГАЗПРОМ ао,GAZP,103501,15388700308.4,146.45,145.75,151.3,147.4,149.09,147.4,103218440,149.09,149.09,147.4,15388700308.4,15388700308.4,15388700308.4,
TQBR,2016-11-11,ГАЗПРОМ ао,GAZP,49248,6721771942.0,147.4,145.79,149.5,147.88,147.98,147.88,45421760,147.99,147.99,147.88,6721771942.0,6721771942.0,6721771942.0,
TQBR,2016-11-14,ГАЗПРОМ ао,GAZP,40479,4661568704.8,148.6,145.96,149.67,146.26,147.27,146.26,31655130,147.26,147.26,146.26,4661568704.8,4661568704.8,4661568704.8,
TQBR,2016-11-15,ГАЗПРОМ ао,GAZP,29864,3488436601.9,146.5,145.6,148.0,145.9,146.71,145.9,23781420,146.69,146.69,145.9,3488436601.9,3488436601.9,3488436601.9,
TQBR,2016-11-16,ГАЗПРОМ ао,GAZP,48761,6018316509.9,147.07,145.14,148.8,145.5,147.09,145.5,40902380,147.14,147.14,145.5,6018316509.9,6018316509.9,6018316509.9,
TQBR,2016-11-17,ГАЗПРОМ ао,GAZP,34568,4151412694.7,145.82,145.32,147.78,147.7,146.4,147.7,28348820,146.44,146.44,147.7,4151412694.7,4151412694.7,4151412694.7,
TQBR,2016-11-18,ГАЗПРОМ ао,GAZP,21273,2159377688.7,147.51,146.74,148.29,146.96,147.42,146.96,14647970,147.42,147.42,146.96,2159377688.7,2159377688.7,2159377688.7,
TQBR,2016-11-21,ГАЗПРОМ ао,GAZP,31170,3896421482.4,147.6,147.6,149.85,149.6,148.94,149.6,26159040,148.95,148.95,149.6,3896421482.4,3896421482.4,3896421482.4,
