,BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
83,TQBR,2019-05-03,МосБиржа,MOEX,20650,1044070323.7,91.02,90.89,92.15,91.83,91.78,91.83,11375240,91.78,91.78,91.83,1044070323.7,1044070323.7,1044070323.7,
84,TQBR,2019-05-06,МосБиржа,MOEX,19503,999015570.2,91.5,91.06,93.17,93.17,92.4,93.17,10812290,92.4,92.4,93.17,999015570.2,999015570.2,999015570.2,
85,TQBR,2019-05-07,МосБиржа,MOEX,26229,1135895110.6,93.02,92.25,93.84,93.8,93.25,93.8,12181650,93.25,93.25,93.8,1135895110.6,1135895110.6,1135895110.6,
86,TQBR,2019-05-08,МосБиржа,MOEX,27344,1249922188.6,93.18,92.03,93.87,92.47,92.89,92.47,13456200,92.89,92.89,92.47,1249922188.6,1249922188.6,1249922188.6,
87,TQBR,2019-05-10,МосБиржа,MOEX,29760,1656315060.8,92.51,91.55,93.03,91.67,92.06,91.67,17990890,92.06,92.06,91.67,1656315060.8,1656315060.8,1656315060.8,
88,TQBR,2019-05-13,МосБиржа,MOEX,40275,1638702779.3,84.98,84.78,87.36,86.34,86.28,86.34,18992900,86.28,86.28,86.34,1638702779.3,1638702779.3,1638702779.3,
89,TQBR,2019-05-14,МосБиржа,MOEX,21738,856457740.6,86.5,85.27,87.35,85.51,86.37,85.51,9916440,86.37,86.37,85.51,856457740.6,856457740.6,856457740.6,
90,TQBR,2019-05-15,МосБиржа,MOEX,23162,893366347.0,85.65,83.9,85.99,84.8,84.9,84.8,10519820,84.92,84.92,84.8,893366347.0,893366347.0,893366347.0,
91,TQBR,2019-05-16,МосБиржа,MOEX,21581,799504320.7,85.09,84.4,85.5,84.7,84.95,84.7,9411380,84.95,84.95,84.7,799504320.7,799504320.7,799504320.7,
92,TQBR,2019-05-17,МосБиржа,MOEX,24386,808651706.7,84.7,83.38,85.36,83.8,84.16,83.8,9608250,84.16,84.16,83.8,808651706.7,808651706.7,808651706.7,
93,TQBR,2019-05-20,МосБиржа,MOEX,20791,704809048.0,84.0,83.42,84.86,84.15,84.15,84.15,8367240,84.23,84.23,84.15,704809048.0,704809048.0,704809048.0,
94,TQBR,2019-05-21,МосБиржа,MOEX,16813,545054788.9,84.43,84.03,85.07,84.2,84.41,84.2,6457350,84.41,84.41,84.2,545054788.9,545054788.9,545054788.9,
95,TQBR,2019-05-22,МосБиржа,MOEX,19404,461962353.2,84.59,84.24,84.96,84.57,84.73,84.57,5452260,84.73,84.73,84.57,461962353.2,461962353.2,461962353.2,
96,TQBR,2019-05-23,МосБиржа,MOEX,15475,514614283.5,84.49,83.83,84.92,83.9,84.37,83.9,6099530,84.37,84.37,83.9,514614283.5,514614283.5,514614283.5,
97,TQBR,2019-05-24,МосБиржа,MOEX,15638,478184456.0,84.0,83.59,84.7,83.59,84.09,83.59,5685820,84.1,84.1,83.59,478184456.0,478184456.0,478184456.0,
98,TQBR,2019-05-27,МосБиржа,MOEX,10196,357469694.4,83.75,83.74,84.47,84.3,84.21,84.3,4245220,84.21,84.21,84.3,357469694.4,357469694.4,357469694.4,
99,TQBR,2019-05-28,МосБиржа,MOEX,28149,964560377.7,84.32,83.4,84.4,83.5,83.67,83.5,11528650,83.67,83.67,83.5,964560377.7,964560377.7,964560377.7,
100,TQBR,2019-05-29,МосБиржа,MOEX,19799,684068977.8,83.49,83.23,84.33,84.3,83.9,84.3,8153520,83.9,83.9,84.3,684068977.8,684068977.8,684068977.8,
101,TQBR,2019-05-30,МосБиржа,MOEX,14723,571461887.7,84.41,83.85,84.86,84.75,84.45,84.75,6767800,84.44,84.44,84.75,571461887.7,571461887.7,571461887.7,
102,TQBR,2019-05-31,МосБиржа,MOEX,15829,541495970.3,84.4,83.97,84.75,84.75,84.37,84.75,6417790,84.37,84.37,84.75,541495970.3,541495970.3,541495970.3,
103,TQBR,2019-06-03,МосБиржа,MOEX,21930,744732149.1,84.25,84.04,84.82,84.82,84.42,84.82,8821420,84.42,84.42,84.82,744732149.1,744732149.1,744732149.1,
104,TQBR,2019-06-04,МосБиржа,MOEX,32784,1297323679.1,84.83,84.43,86.14,85.98,85.68,85.98,15141450,85.68,85.68,85.98,1297323679.1,1297323679.1,1297323679.1,
105,TQBR,2019-06-05,МосБиржа,MOEX,24988,806396485.6,85.5,85.11,86.35,85.56,85.77,85.56,9401460,85.77,85.77,85.56,806396485.6,806396485.6,806396485.6,
106,TQBR,2019-06-06,МосБиржа,MOEX,23948,1100994994.0,85.73,85.5,86.9,86.58,86.56,86.58,12719600,86.56,86.56,86.58,1100994994.0,1100994994.0,1100994994.0,
107,TQBR,2019-06-07,МосБиржа,MOEX,25501,1323790662.2,86.83,86.66,88.38,87.55,87.44,87.55,15138840,87.44,87.44,87.55,1323790662.2,1323790662.2,1323790662.2,
108,TQBR,2019-06-10,МосБиржа,MOEX,32801,1427103875.5,87.59,87.58,89.31,89.24,88.52,89.24,16122450,88.52,88.52,89.24,1427103875.5,1427103875.5,1427103875.5,
109,TQBR,2019-06-11,МосБиржа,MOEX,38983,1452348641.5,89.0,88.98,89.99,89.55,89.71,89.55,16189110,89.71,89.71,89.55,1452348641.5,1452348641.5,1452348641.5,
110,TQBR,2019-06-13,МосБиржа,MOEX,21758,1052829258.3,89.55,87.88,89.75,89.5,88.87,89.5,11847220,88.87,88.87,89.5,1052829258.3,1052829258.3,1052829258.3,
111,TQBR,2019-06-14,МосБиржа,MOEX,18531,928956664.1,89.36,88.5,90.0,89.3,89.28,89.3,10404920,89.28,89.28,89.3,928956664.1,928956664.1,928956664.1,
112,TQBR,2019-06-17,МосБиржа,MOEX,15637,1038215119.4,89.4,88.84,89.43,89.1,89.11,89.1,11650520,89.11,89.11,89.1,1038215119.4,1038215119.4,1038215119.4,
113,TQBR,2019-06-18,МосБиржа,MOEX,18918,778725424.9,88.8,88.53,89.48,89.42,88.91,89.42,8758100,88.91,88.91,89.42,778725424.9,778725424.9,778725424.9,
114,TQBR,2019-06-19,МосБиржа,MOEX,23898,786564914.4,89.42,89.35,90.0,90.0,89.76,90.0,8763290,89.76,89.76,90.0,786564914.4,786564914.4,786564914.4,
115,TQBR,2019-06-20,МосБиржа,MOEX,24720,1031633723.3,90.72,90.16,90.97,90.68,90.59,90.68,11387050,90.6,90.6,90.68,1031633723.3,1031633723.3,1031633723.3,
116,TQBR,2019-06-21,МосБиржа,MOEX,18250,878999296.1,90.5,88.75,90.8,89.68,89.69,89.68,9804540,89.65,89.65,89.68,878999296.1,878999296.1,878999296.1,
117,TQBR,2019-06-24,МосБиржа,MOEX,12164,543432527.4,89.6,88.61,90.08,89.41,89.47,89.41,6073740,89.47,89.47,89.41,543432527.4,543432527.4,543432527.4,
118,TQBR,2019-06-25,МосБиржа,MOEX,22103,460844657.5,89.68,88.88,89.92,89.35,89.42,89.35,5153790,89.42,89.42,89.35,460844657.5,460844657.5,460844657.5,
119,TQBR,2019-06-26,МосБиржа,MOEX,12077,462574945.2,89.5,89.37,90.3,90.3,89.91,90.3,5145700,89.9,89.9,90.3,462574945.2,462574945.2,462574945.2,
120,TQBR,2019-06-27,МосБиржа,MOEX,10194,465558389.8,90.31,89.6,90.5,89.77,90.09,89.77,5168190,90.08,90.08,89.77,465558389.8,465558389.8,465558389.8,
