,BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
259,TQBR,2020-01-15,ГАЗПРОМ ао,GAZP,60703,11000779361.0,249.5,247.75,252.5,251.3,250.2,251.3,43981200,250.12,250.12,251.3,11000779361.0,11000779361.0,11000779361.0,
260,TQBR,2020-01-16,ГАЗПРОМ ао,GAZP,51503,9751384752.0,251.9,251.5,254.54,254.26,253.66,254.26,38437850,253.69,253.69,254.26,9751384752.0,9751384752.0,9751384752.0,
261,TQBR,2020-01-17,ГАЗПРОМ ао,GAZP,47528,10773869781.0,254.75,253.8,256.6,255.39,255.57,255.39,42158800,255.55,255.55,255.39,10773869781.0,10773869781.0,10773869781.0,
262,TQBR,2020-01-20,ГАЗПРОМ ао,GAZP,42320,7626569520.9,255.66,253.01,256.1,253.5,254.75,253.5,29970260,254.47,254.47,253.5,7626569520.9,7626569520.9,7626569520.9,
263,TQBR,2020-01-21,ГАЗПРОМ ао,GAZP,46600,6807837965.4,253.25,250.88,253.4,252.99,251.94,252.99,27027840,251.88,251.88,252.99,6807837965.4,6807837965.4,6807837965.4,
264,TQBR,2020-01-22,ГАЗПРОМ ао,GAZP,60705,9728948714.4,252.81,248.1,253.39,248.1,250.18,248.1,38885020,250.2,250.2,248.1,9728948714.4,9728948714.4,9728948714.4,
265,TQBR,2020-01-23,ГАЗПРОМ ао,GAZP,120521,17994555181.1,246.71,239.01,247.66,239.3,243.94,239.3,73879000,243.57,243.57,239.3,17994555181.1,17994555181.1,17994555181.1,
266,TQBR,2020-01-24,ГАЗПРОМ ао,GAZP,112764,16551735916.4,240.12,235.28,243.25,237.95,239.98,237.95,69052730,239.7,239.7,237.95,16551735916.4,16551735916.4,16551735916.4,
267,TQBR,2020-01-27,ГАЗПРОМ ао,GAZP,113915,24397136253.3,235.0,229.65,235.4,230.96,231.98,230.96,105334120,231.62,231.62,230.96,24397136253.3,24397136253.3,24397136253.3,
268,TQBR,2020-01-28,ГАЗПРОМ ао,GAZP,109211,19971991383.4,232.6,229.0,237.59,235.0,234.05,235.0,85537270,233.49,233.49,235.0,19971991383.4,19971991383.4,19971991383.4,
269,TQBR,2020-01-29,ГАЗПРОМ ао,GAZP,79445,12383118729.5,236.95,231.3,237.36,232.0,234.96,232.0,52810870,234.48,234.48,232.0,12383118729.5,12383118729.5,12383118729.5,
270,TQBR,2020-01-30,ГАЗПРОМ ао,GAZP,59993,9594292609.6,230.71,229.45,232.49,231.53,231.13,231.53,41538100,230.98,230.98,231.53,9594292609.6,9594292609.6,9594292609.6,
271,TQBR,2020-01-31,ГАЗПРОМ ао,GAZP,97555,16088362052.0,232.53,226.57,233.79,226.7,229.74,226.7,70290180,228.88,228.88,226.7,16088362052.0,16088362052.0,16088362052.0,
272,TQBR,2020-02-03,ГАЗПРОМ ао,GAZP,86621,12316500895.1,223.8,223.8,229.98,227.64,227.09,227.64,54239810,227.07,227.07,227.64,12316500895.1,12316500895.1,12316500895.1,
273,TQBR,2020-02-04,ГАЗПРОМ ао,GAZP,60482,10412150726.6,228.49,226.65,231.08,230.5,229.43,230.5,45438970,229.15,229.15,230.5,10412150726.6,10412150726.6,10412150726.6,
274,TQBR,2020-02-05,ГАЗПРОМ ао,GAZP,78433,14469266290.8,230.89,228.8,235.73,232.56,233.68,232.56,61997310,233.39,233.39,232.56,14469266290.8,14469266290.8,14469266290.8,
275,TQBR,2020-02-06,ГАЗПРОМ ао,GAZP,59149,9916344766.0,234.0,230.15,236.0,231.38,233.06,231.38,42622260,232.66,232.66,231.38,9916344766.0,9916344766.0,9916344766.0,
276,TQBR,2020-02-07,ГАЗПРОМ ао,GAZP,72091,11454553014.7,232.38,227.14,233.39,229.11,229.75,229.11,49942780,229.35,229.35,229.11,11454553014.7,11454553014.7,11454553014.7,
277,TQBR,2020-02-10,ГАЗПРОМ ао,GAZP,76645,11508996452.5,228.5,224.41,229.75,225.2,226.25,225.2,50876040,226.22,226.22,225.2,11508996452.5,11508996452.5,11508996452.5,
278,TQBR,2020-02-11,ГАЗПРОМ ао,GAZP,123941,22132634607.7,226.55,226.01,236.18,233.9,231.45,233.9,95633710,231.43,231.43,233.9,22132634607.7,22132634607.7,22132634607.7,
279,TQBR,2020-02-12,ГАЗПРОМ ао,GAZP,96422,19803240839.2,235.3,234.56,239.8,238.03,238.1,238.03,83198650,238.02,238.02,238.03,19803240839.2,19803240839.2,19803240839.2,
280,TQBR,2020-02-13,ГАЗПРОМ ао,GAZP,60274,9881884217.5,236.9,233.55,237.98,233.55,235.54,233.55,42016750,235.19,235.19,233.55,9881884217.5,9881884217.5,9881884217.5,
281,TQBR,2020-02-14,ГАЗПРОМ ао,GAZP,48157,7995544698.9,233.79,230.91,235.4,232.5,233.31,232.5,34354000,232.74,232.74,232.5,7995544698.9,7995544698.9,7995544698.9,
282,TQBR,2020-02-17,ГАЗПРОМ ао,GAZP,32134,4794405071.0,233.5,231.91,234.56,233.75,233.24,233.75,20559370,233.2,233.2,233.75,4794405071.0,4794405071.0,4794405071.0,
283,TQBR,2020-02-18,ГАЗПРОМ ао,GAZP,45420,7133456513.8,233.0,229.8,233.28,230.5,231.3,230.5,30861790,231.14,231.14,230.5,7133456513.8,7133456513.8,7133456513.8,
284,TQBR,2020-02-19,ГАЗПРОМ ао,GAZP,37408,5667073798.9,231.81,230.71,233.5,231.9,232.05,231.9,24431430,231.96,231.96,231.9,5667073798.9,5667073798.9,5667073798.9,
285,TQBR,2020-02-20,ГАЗПРОМ ао,GAZP,49174,7881238785.8,232.51,232.0,235.75,234.6,234.65,234.6,33584770,234.67,234.67,234.6,7881238785.8,7881238785.8,7881238785.8,
286,TQBR,2020-02-21,ГАЗПРОМ ао,GAZP,41836,6899681327.6,233.05,231.61,233.77,232.0,232.7,232.0,29658690,232.64,232.64,232.0,6899681327.6,6899681327.6,6899681327.6,
287,TQBR,2020-02-25,ГАЗПРОМ ао,GAZP,92608,11986771495.8,228.0,224.68,230.06,224.68,227.41,224.68,52755480,227.21,227.21,224.68,11986771495.8,11986771495.8,11986771495.8,
288,TQBR,2020-02-26,ГАЗПРОМ ао,GAZP,80814,14255530718.5,223.32,220.81,225.47,224.76,223.65,224.76,63752240,223.61,223.61,224.76,14255530718.5,14255530718.5,14255530718.5,
289,TQBR,2020-02-27,ГАЗПРОМ ао,GAZP,102860,18216745588.3,220.99,216.8,223.4,217.5,219.74,217.5,83027740,219.41,219.41,217.5,18216745588.3,18216745588.3,18216745588.3,
290,TQBR,2020-02-28,ГАЗПРОМ ао,GAZP,178393,34849268352.9,210.0,200.57,211.97,202.65,205.8,202.65,169597740,205.48,205.48,202.65,34849268352.9,34849268352.9,34849268352.9,
